userName,content,score,at,label_num,label,text_Clean,text_Normalization,text_StopWord,text_Tokenization,text_Stemmindo,text_String
Pengguna Google,gila gofood ongkir 40k stress,1,2025-04-02 13:50:47,-1,negative,gila gofood ongkir 40k stress,gila gofood ongkir 40k stress,gila gofood ongkir 40k stress,"['gila', 'gofood', 'ongkir', '40k', 'stress']","['gila', 'gofood', 'ongkir', '40k', 'stress']",gila gofood ongkir stress
Pengguna Google,"tolong nyari driver yang emang niat kerja aja ya pak. ngeselin udah mahal mana sering kena cancel sepihak pula, terutama gofood dan gocar 😌",1,2025-04-02 13:50:03,-1,negative,tolong nyari driver yang emang niat kerja aja ya pak ngeselin udah mahal mana sering kena cancel sepihak pula terutama gofood dan gocar,tolong nyari driver yang memang niat kerja saja ya pak ngeselin sudah mahal mana sering kena cancel sepihak pula terutama gofood dan gocar,tolong nyari driver niat kerja ya ngeselin mahal kena cancel gofood gocar,"['tolong', 'nyari', 'driver', 'niat', 'kerja', 'ya', 'ngeselin', 'mahal', 'kena', 'cancel', 'gofood', 'gocar']","['tolong', 'nyari', 'driver', 'niat', 'kerja', 'ya', 'ngeselin', 'mahal', 'kena', 'cancel', 'gofood', 'gocar']",tolong nyari driver niat kerja ngeselin mahal kena cancel gofood gocar
Pengguna Google,susah masuk order ride sama car sama2 loading,1,2025-04-02 13:45:51,-1,negative,susah masuk order ride sama car sama2 loading,susah masuk order ride sama car sama2 loading,susah masuk order ride car sama2 loading,"['susah', 'masuk', 'order', 'ride', 'car', 'sama2', 'loading']","['susah', 'masuk', 'order', 'ride', 'car', 'sama2', 'loading']",susah masuk order ride sama2 loading
Pengguna Google,tidak ada driver yg mau ambil orderan..🥱....potongan gojek atau ke restonya mukin tll banyak juga...😢,1,2025-04-02 13:42:43,-1,negative,tidak ada driver yg mau ambil orderan potongan gojek atau ke restonya mukin tll banyak juga,tidak ada driver yang mau ambil orderan potongan gojek atau ke restonya mukin tll banyak juga,driver ambil orderan potongan gojek restonya mukin tll,"['driver', 'ambil', 'orderan', 'potongan', 'gojek', 'restonya', 'mukin', 'tll']","['driver', 'ambil', 'order', 'potong', 'gojek', 'restonya', 'mukin', 'tll']",driver ambil order potong gojek restonya mukin
Pengguna Google,"gojek mantabz, drivernya sopan sopan",5,2025-04-02 13:42:30,1,positive,gojek mantabz drivernya sopan sopan,gojek mantabz drivernya sopan sopan,gojek mantabz drivernya sopan sopan,"['gojek', 'mantabz', 'drivernya', 'sopan', 'sopan']","['gojek', 'mantabz', 'drivernya', 'sopan', 'sopan']",gojek mantabz drivernya sopan sopan
Pengguna Google,"Tandain min , driver wilayah rangkasbitung lebak banten pada kompak minta argo diluar harga diaplikasi smpe 3x lebih besar dri argo seharusnya , parah gocar",1,2025-04-02 13:39:00,-1,negative,tandain min driver wilayah rangkasbitung lebak banten pada kompak minta argo diluar harga diaplikasi smpe 3x lebih besar dri argo seharusnya parah gocar,tandain min driver wilayah rangkasbitung lebak banten pada kompak minta argo diluar harga diaplikasi smpe 3x lebih besar dari argo seharusnya parah gocar,tandain min driver wilayah rangkasbitung lebak banten kompak argo diluar harga diaplikasi smpe 3x argo parah gocar,"['tandain', 'min', 'driver', 'wilayah', 'rangkasbitung', 'lebak', 'banten', 'kompak', 'argo', 'diluar', 'harga', 'diaplikasi', 'smpe', '3x', 'argo', 'parah', 'gocar']","['tandain', 'min', 'driver', 'wilayah', 'rangkasbitung', 'lebak', 'banten', 'kompak', 'argo', 'luar', 'harga', 'aplikasi', 'smpe', '3x', 'argo', 'parah', 'gocar']",tandain driver wilayah rangkasbitung lebak banten kompak argo luar harga aplikasi smpe argo parah gocar
Pengguna Google,"lain kali kalo emang gak ada driver lebih dari 10 menit harusnya bisa di cancel dongg, udah hubungin cs gak membantu nunggu 1 jam baru di cancel nyebelin huh gak mau beli disini lagi gak bisa Complaint di cs juga😮‍💨",1,2025-04-02 13:38:52,-1,negative,lain kali kalo emang gak ada driver lebih dari 10 menit harusnya bisa di cancel dongg udah hubungin cs gak membantu nunggu 1 jam baru di cancel nyebelin huh gak mau beli disini lagi gak bisa complaint di cs juga,lain kali kalau memang tidak ada driver lebih dari 10 menit harusnya bisa di cancel dongg sudah hubungin cs tidak membantu nunggu 1 jam baru di cancel nyebelin huh tidak mau beli di sini lagi tidak bisa complaint di cs juga,kali driver 10 menit cancel dongg hubungin cs membantu nunggu 1 jam cancel nyebelin huh beli complaint cs,"['kali', 'driver', '10', 'menit', 'cancel', 'dongg', 'hubungin', 'cs', 'membantu', 'nunggu', '1', 'jam', 'cancel', 'nyebelin', 'huh', 'beli', 'complaint', 'cs']","['kali', 'driver', '10', 'menit', 'cancel', 'dongg', 'hubungin', 'cs', 'bantu', 'nunggu', '1', 'jam', 'cancel', 'nyebelin', 'huh', 'beli', 'complaint', 'cs']",kali driver menit cancel dongg hubungin bantu nunggu cancel nyebelin beli complaint
Pengguna Google,sangat nyaman,5,2025-04-02 13:36:35,1,positive,sangat nyaman,sangat nyaman,nyaman,['nyaman'],['nyaman'],nyaman
Pengguna Google,"udh nugu 2 JM mesen mkn,,,malah di batalin",2,2025-04-02 13:35:22,-1,negative,udh nugu 2 jm mesen mkn malah di batalin,sudah nugu 2 jm mesen mkn malah di batalin,nugu 2 jm mesen mkn batalin,"['nugu', '2', 'jm', 'mesen', 'mkn', 'batalin']","['nugu', '2', 'jm', 'mesen', 'mkn', 'batalin']",nugu mesen batalin
Pengguna Google,"drivernya ga ada yang niat kerja apa gimana? giliran pake diskon pada males, mending pengangguran aja kalo gitu, buang aja jaket ojolnya, tingkatan lagi kualitas kerjanya jangan asal nerima orang cari loker, ngapain di adain fitur diskon kalo drivernya ga mau ambil? hapus aja fitur diskonnya, sekalian hapus aja fitur ojeknya, karyawannya pada ga becus",1,2025-04-02 13:34:56,-1,negative,drivernya ga ada yang niat kerja apa gimana giliran pake diskon pada males mending pengangguran aja kalo gitu buang aja jaket ojolnya tingkatan lagi kualitas kerjanya jangan asal nerima orang cari loker ngapain di adain fitur diskon kalo drivernya ga mau ambil hapus aja fitur diskonnya sekalian hapus aja fitur ojeknya karyawannya pada ga becus,drivernya tidak ada yang niat kerja apa gimana giliran pake diskon pada males mending pengangguran saja kalau begitu buang saja jaket ojolnya tingkatan lagi kualitas kerjanya jangan asal nerima orang cari loker ngapain di adain fitur diskon kalau drivernya tidak mau ambil hapus saja fitur diskonnya sekalian hapus saja fitur ojeknya karyawannya pada tidak becus,drivernya niat kerja gimana giliran pake diskon males mending pengangguran buang jaket ojolnya tingkatan kualitas kerjanya nerima orang cari loker ngapain adain fitur diskon drivernya ambil hapus fitur diskonnya hapus fitur ojeknya karyawannya becus,"['drivernya', 'niat', 'kerja', 'gimana', 'giliran', 'pake', 'diskon', 'males', 'mending', 'pengangguran', 'buang', 'jaket', 'ojolnya', 'tingkatan', 'kualitas', 'kerjanya', 'nerima', 'orang', 'cari', 'loker', 'ngapain', 'adain', 'fitur', 'diskon', 'drivernya', 'ambil', 'hapus', 'fitur', 'diskonnya', 'hapus', 'fitur', 'ojeknya', 'karyawannya', 'becus']","['drivernya', 'niat', 'kerja', 'gimana', 'gilir', 'pake', 'diskon', 'males', 'mending', 'anggur', 'buang', 'jaket', 'ojolnya', 'tingkat', 'kualitas', 'kerja', 'nerima', 'orang', 'cari', 'loker', 'ngapain', 'adain', 'fitur', 'diskon', 'drivernya', 'ambil', 'hapus', 'fitur', 'diskon', 'hapus', 'fitur', 'ojek', 'karyawannya', 'becus']",drivernya niat kerja gimana gilir pake diskon males mending anggur buang jaket ojolnya tingkat kualitas kerja nerima orang cari loker ngapain adain fitur diskon drivernya ambil hapus fitur diskon hapus fitur ojek karyawannya becus
Pengguna Google,masalah sistem penjemputan sesuai dengan titik lokasi tapi kok kadang keluar sendiri dari apk mau pantau driver sudah ada di mana malah keluar sendiri dari apk nya??...tapi setiap ada promo saya coba mesti ada hal aneh contoh kode promo tidak berlaku tolong lah kode promo nya di iniviti biar para custemer bisa sepuasnya pake promo yang di sediakan,5,2025-04-02 13:34:38,1,positive,masalah sistem penjemputan sesuai dengan titik lokasi tapi kok kadang keluar sendiri dari apk mau pantau driver sudah ada di mana malah keluar sendiri dari apk nya tapi setiap ada promo saya coba mesti ada hal aneh contoh kode promo tidak berlaku tolong lah kode promo nya di iniviti biar para custemer bisa sepuasnya pake promo yang di sediakan,masalah sistem penjemputan sesuai dengan titik lokasi tapi kok kadang keluar sendiri dari apk mau pantau driver sudah ada di mana malah keluar sendiri dari apk nya tapi setiap ada promo saya coba mesti ada hal aneh contoh kode promo tidak berlaku tolong lah kode promo nya di iniviti biar para custemer bisa sepuasnya pake promo yang di sediakan,sistem penjemputan sesuai titik lokasi kadang apk pantau driver apk promo coba mesti aneh contoh kode promo berlaku tolong kode promo iniviti biar custemer sepuasnya pake promo sediakan,"['sistem', 'penjemputan', 'sesuai', 'titik', 'lokasi', 'kadang', 'apk', 'pantau', 'driver', 'apk', 'promo', 'coba', 'mesti', 'aneh', 'contoh', 'kode', 'promo', 'berlaku', 'tolong', 'kode', 'promo', 'iniviti', 'biar', 'custemer', 'sepuasnya', 'pake', 'promo', 'sediakan']","['sistem', 'jemput', 'sesuai', 'titik', 'lokasi', 'kadang', 'apk', 'pantau', 'driver', 'apk', 'promo', 'coba', 'mesti', 'aneh', 'contoh', 'kode', 'promo', 'laku', 'tolong', 'kode', 'promo', 'iniviti', 'biar', 'custemer', 'puas', 'pake', 'promo', 'sedia']",sistem jemput sesuai titik lokasi kadang pantau driver promo coba mesti aneh contoh kode promo laku tolong kode promo iniviti biar custemer puas pake promo sedia
Pengguna Google,"plis deh admin gojek, perbarui apk nya , aku gada cansel pengemudi malah double orderan . pdhal gda cansel atau apa pun itu, kecewa, kasian drivernya 2 2 dtg tp gmungkin penumpg naikin 2 2 kn? ,tolong deh perbarui lg.",4,2025-04-02 13:34:10,1,positive,plis deh admin gojek perbarui apk nya aku gada cansel pengemudi malah double orderan pdhal gda cansel atau apa pun itu kecewa kasian drivernya 2 2 dtg tp gmungkin penumpg naikin 2 2 kn tolong deh perbarui lg,tolong deh admin gojek perbarui apk nya aku gada cansel pengemudi malah double orderan pdhal gda cansel atau apa pun itu kecewa kasian drivernya 2 2 dtg tetapi gmungkin penumpg naikin 2 2 kn tolong deh perbarui lagi,tolong admin gojek perbarui apk gada cansel pengemudi double orderan pdhal gda cansel kecewa kasian drivernya 2 2 dtg gmungkin penumpg naikin 2 2 kn tolong perbarui,"['tolong', 'admin', 'gojek', 'perbarui', 'apk', 'gada', 'cansel', 'pengemudi', 'double', 'orderan', 'pdhal', 'gda', 'cansel', 'kecewa', 'kasian', 'drivernya', '2', '2', 'dtg', 'gmungkin', 'penumpg', 'naikin', '2', '2', 'kn', 'tolong', 'perbarui']","['tolong', 'admin', 'gojek', 'baru', 'apk', 'gada', 'cansel', 'kemudi', 'double', 'order', 'pdhal', 'gda', 'cansel', 'kecewa', 'kasi', 'drivernya', '2', '2', 'dtg', 'gmungkin', 'penumpg', 'naikin', '2', '2', 'kn', 'tolong', 'baru']",tolong admin gojek baru gada cansel kemudi double order pdhal cansel kecewa kasi drivernya gmungkin penumpg naikin tolong baru
Pengguna Google,"driver banyak,, yg ngetem juga banyak malah gak dapet².. mana gak bisa di batalin lagi.. rugi tenaga + waktu!!!!",1,2025-04-02 13:32:40,-1,negative,driver banyak yg ngetem juga banyak malah gak dapet² mana gak bisa di batalin lagi rugi tenaga waktu,driver banyak yang ngetem juga banyak malah tidak dapet² mana tidak bisa di batalin lagi rugi tenaga waktu,driver ngetem dapet² batalin rugi tenaga,"['driver', 'ngetem', 'dapet', 'batalin', 'rugi', 'tenaga']","['driver', 'ngetem', 'dapet', 'batalin', 'rugi', 'tenaga']",driver ngetem dapet batalin rugi tenaga
Pengguna Google,waktu urgent susah dapet driver bangke aplikasi,1,2025-04-02 13:30:58,-1,negative,waktu urgent susah dapet driver bangke aplikasi,waktu urgent susah dapat driver bangke aplikasi,urgent susah driver bangke aplikasi,"['urgent', 'susah', 'driver', 'bangke', 'aplikasi']","['urgent', 'susah', 'driver', 'bangke', 'aplikasi']",urgent susah driver bangke aplikasi
Pengguna Google,untuk kab wonosobo drivernya di tambah.susah bgt cari driver..udah di monopoli sebelah..jd tarif seenaknya,3,2025-04-02 13:30:45,0,neutral,untuk kab wonosobo drivernya di tambah susah bgt cari driver udah di monopoli sebelah jd tarif seenaknya,untuk kab wonosobo drivernya di tambah susah banget cari driver sudah di monopoli sebelah jadi tarif seenaknya,kab wonosobo drivernya susah banget cari driver monopoli sebelah tarif,"['kab', 'wonosobo', 'drivernya', 'susah', 'banget', 'cari', 'driver', 'monopoli', 'sebelah', 'tarif']","['kab', 'wonosobo', 'drivernya', 'susah', 'banget', 'cari', 'driver', 'monopoli', 'belah', 'tarif']",wonosobo drivernya susah banget cari driver monopoli belah tarif
Pengguna Google,mantap,5,2025-04-02 13:29:42,1,positive,mantap,mantap,mantap,['mantap'],['mantap'],mantap
Pengguna Google,keren,4,2025-04-02 13:27:51,1,positive,keren,keren,keren,['keren'],['keren'],keren
Pengguna Google,pelayanan tidak memuaskan gofood,1,2025-04-02 13:26:45,-1,negative,pelayanan tidak memuaskan gofood,pelayanan tidak memuaskan gofood,pelayanan memuaskan gofood,"['pelayanan', 'memuaskan', 'gofood']","['layan', 'muas', 'gofood']",layan muas gofood
Pengguna Google,"pesen gocar dan gofood lama nyangkut nya, susah cari driver nya! giliran udh dpt di cancel gt aja alasan driver gmau ambil orderan yg tarif nya dikit. klo lg buru2 gmn coba, di benerin dlu lah kebijakan utk driver dan aplikasi nya.",2,2025-04-02 13:24:03,-1,negative,pesen gocar dan gofood lama nyangkut nya susah cari driver nya giliran udh dpt di cancel gt aja alasan driver gmau ambil orderan yg tarif nya dikit klo lg buru2 gmn coba di benerin dlu lah kebijakan utk driver dan aplikasi nya,pesen gocar dan gofood lama nyangkut nya susah cari driver nya giliran sudah dapat di cancel gt saja alasan driver gmau ambil orderan yang tarif nya dikit kalau lagi buru2 bagaimana coba di benerin dlu lah kebijakan untuk driver dan aplikasi nya,pesen gocar gofood nyangkut susah cari driver giliran cancel gt alasan driver gmau ambil orderan tarif dikit buru2 coba benerin dlu kebijakan driver aplikasi,"['pesen', 'gocar', 'gofood', 'nyangkut', 'susah', 'cari', 'driver', 'giliran', 'cancel', 'gt', 'alasan', 'driver', 'gmau', 'ambil', 'orderan', 'tarif', 'dikit', 'buru2', 'coba', 'benerin', 'dlu', 'kebijakan', 'driver', 'aplikasi']","['sen', 'gocar', 'gofood', 'nyangkut', 'susah', 'cari', 'driver', 'gilir', 'cancel', 'gt', 'alas', 'driver', 'gmau', 'ambil', 'order', 'tarif', 'dikit', 'buru2', 'coba', 'benerin', 'dlu', 'bijak', 'driver', 'aplikasi']",gocar gofood nyangkut susah cari driver gilir cancel alas driver gmau ambil order tarif dikit buru2 coba benerin bijak driver aplikasi
Pengguna Google,"Jarak 1,5 km ongkirnya 19.000 sangat tidak masuk akal.. Tidak suka 👎🏻",1,2025-04-02 13:21:43,-1,negative,jarak 1 5 km ongkirnya 19 000 sangat tidak masuk akal tidak suka,jarak 1 5 kamu ongkirnya 19 000 sangat tidak masuk akal tidak suka,jarak 1 5 ongkirnya 19 000 masuk akal suka,"['jarak', '1', '5', 'ongkirnya', '19', '000', 'masuk', 'akal', 'suka']","['jarak', '1', '5', 'ongkirnya', '19', '000', 'masuk', 'akal', 'suka']",jarak ongkirnya masuk akal suka
Pengguna Google,bagus,5,2025-04-02 13:18:51,1,positive,bagus,bagus,bagus,['bagus'],['bagus'],bagus
Pengguna Google,lambat susah dibuka,1,2025-04-02 13:13:32,-1,negative,lambat susah dibuka,lambat susah dibuka,lambat susah dibuka,"['lambat', 'susah', 'dibuka']","['lambat', 'susah', 'buka']",lambat susah buka
Pengguna Google,G jelas,1,2025-04-02 13:12:27,-1,negative,g jelas,g jelas,g,['g'],['g'],
Pengguna Google,"pesen gofood, gaada driver tapi harus nunggu sejam baru bisa dibatalin. ujung²nya jg ga nemu driver. udah 3 kali kayak gini terus",1,2025-04-02 13:12:18,-1,negative,pesen gofood gaada driver tapi harus nunggu sejam baru bisa dibatalin ujung²nya jg ga nemu driver udah 3 kali kayak gini terus,pesen gofood gaada driver tapi harus nunggu sejam baru bisa dibatalin ujung²nya jg tidak nemu driver sudah 3 kali seperti begini terus,pesen gofood gaada driver nunggu sejam dibatalin ujung²nya jg nemu driver 3 kali,"['pesen', 'gofood', 'gaada', 'driver', 'nunggu', 'sejam', 'dibatalin', 'ujung', 'nya', 'jg', 'nemu', 'driver', '3', 'kali']","['sen', 'gofood', 'gaada', 'driver', 'nunggu', 'jam', 'dibatalin', 'ujung', 'nya', 'jg', 'nemu', 'driver', '3', 'kali']",gofood gaada driver nunggu dibatalin ujung nemu driver kali
Pengguna Google,"sekarang nyari driver lelet banget. di map banyak driver, udah di centang prioritas pun sama aja. lelet. gak worth pake aplikasi ini lagi",1,2025-04-02 13:11:52,-1,negative,sekarang nyari driver lelet banget di map banyak driver udah di centang prioritas pun sama aja lelet gak worth pake aplikasi ini lagi,sekarang nyari driver lelet banget di map banyak driver sudah di centang prioritas pun sama saja lelet tidak worth pake aplikasi ini lagi,nyari driver lelet banget map driver centang prioritas lelet worth pake aplikasi,"['nyari', 'driver', 'lelet', 'banget', 'map', 'driver', 'centang', 'prioritas', 'lelet', 'worth', 'pake', 'aplikasi']","['nyari', 'driver', 'lelet', 'banget', 'map', 'driver', 'centang', 'prioritas', 'lelet', 'worth', 'pake', 'aplikasi']",nyari driver lelet banget driver centang prioritas lelet worth pake aplikasi
Pengguna Google,mohon pihak gojek lebih dipertegas lagi buat driver yg nolak Orderan kita saya mesan gocar sslalu di tolak dengan alasan gak sesuai tarif nya bahkan ada driver yg minta mau jemput di luar aplikasi minta harga mahal pula serasa di peras gua kalo gitu hapus aja tu gocar kalo gak guna,1,2025-04-02 13:10:58,-1,negative,mohon pihak gojek lebih dipertegas lagi buat driver yg nolak orderan kita saya mesan gocar sslalu di tolak dengan alasan gak sesuai tarif nya bahkan ada driver yg minta mau jemput di luar aplikasi minta harga mahal pula serasa di peras gua kalo gitu hapus aja tu gocar kalo gak guna,mohon pihak gojek lebih dipertegas lagi buat driver yang nolak orderan kita saya mesan gocar sslalu di tolak dengan alasan tidak sesuai tarif nya bahkan ada driver yang minta mau jemput di luar aplikasi minta harga mahal pula serasa di peras saya kalau begitu hapus saja tu gocar kalau tidak guna,mohon gojek dipertegas driver nolak orderan mesan gocar sslalu tolak alasan sesuai tarif driver jemput aplikasi harga mahal serasa peras hapus tu gocar,"['mohon', 'gojek', 'dipertegas', 'driver', 'nolak', 'orderan', 'mesan', 'gocar', 'sslalu', 'tolak', 'alasan', 'sesuai', 'tarif', 'driver', 'jemput', 'aplikasi', 'harga', 'mahal', 'serasa', 'peras', 'hapus', 'tu', 'gocar']","['mohon', 'gojek', 'tegas', 'driver', 'nolak', 'order', 'mesan', 'gocar', 'sslalu', 'tolak', 'alas', 'sesuai', 'tarif', 'driver', 'jemput', 'aplikasi', 'harga', 'mahal', 'serasa', 'peras', 'hapus', 'tu', 'gocar']",mohon gojek tegas driver nolak order mesan gocar sslalu tolak alas sesuai tarif driver jemput aplikasi harga mahal serasa peras hapus gocar
Pengguna Google,"JELEK BANGET APALAGI GOFOOD, NUNGGU SEJAM GA DTG2 GABISA DI CANCEL UDAH SEJAM LEBIH BARU DI BATALIN DR APLIKASINYA. ORG KEBURU MENINGGAL KLO GNI MAH.",1,2025-04-02 13:10:34,-1,negative,jelek banget apalagi gofood nunggu sejam ga dtg2 gabisa di cancel udah sejam lebih baru di batalin dr aplikasinya org keburu meninggal klo gni mah,jelek banget apalagi gofood nunggu sejam tidak dtg2 gabisa di cancel sudah sejam lebih baru di batalin dari aplikasinya orang keburu meninggal kalau begini mah,jelek banget gofood nunggu sejam dtg2 gabisa cancel sejam batalin aplikasinya orang keburu meninggal mah,"['jelek', 'banget', 'gofood', 'nunggu', 'sejam', 'dtg2', 'gabisa', 'cancel', 'sejam', 'batalin', 'aplikasinya', 'orang', 'keburu', 'meninggal', 'mah']","['jelek', 'banget', 'gofood', 'nunggu', 'jam', 'dtg2', 'gabisa', 'cancel', 'jam', 'batalin', 'aplikasi', 'orang', 'keburu', 'tinggal', 'mah']",jelek banget gofood nunggu dtg2 gabisa cancel batalin aplikasi orang keburu tinggal
Pengguna Google,"Sudah 2x kecewa dulu ketemu driver galak. krn sewa go car yg murah tp bkl telat, eh driverny marah² ke customer. trs tr pesan go food nunggu sejam, eh gagal. g di kasih promo atau ap lg beuh",1,2025-04-02 13:10:27,-1,negative,sudah 2x kecewa dulu ketemu driver galak krn sewa go car yg murah tp bkl telat eh driverny marah² ke customer trs tr pesan go food nunggu sejam eh gagal g di kasih promo atau ap lg beuh,sudah 2x kecewa dulu ketemu driver galak karena sewa go car yang murah tetapi bkl telat eh driverny marah² ke customer terus tr pesan go food nunggu sejam eh gagal g di kasih promo atau ap lagi beuh,2x kecewa ketemu driver galak sewa go car murah bkl telat eh driverny marah² customer tr pesan go food nunggu sejam eh gagal g kasih promo ap beuh,"['2x', 'kecewa', 'ketemu', 'driver', 'galak', 'sewa', 'go', 'car', 'murah', 'bkl', 'telat', 'eh', 'driverny', 'marah', 'customer', 'tr', 'pesan', 'go', 'food', 'nunggu', 'sejam', 'eh', 'gagal', 'g', 'kasih', 'promo', 'ap', 'beuh']","['2x', 'kecewa', 'ketemu', 'driver', 'galak', 'sewa', 'go', 'car', 'murah', 'bkl', 'telat', 'eh', 'driverny', 'marah', 'customer', 'tr', 'pesan', 'go', 'food', 'nunggu', 'jam', 'eh', 'gagal', 'g', 'kasih', 'promo', 'ap', 'beuh']",kecewa ketemu driver galak sewa murah telat driverny marah customer pesan food nunggu gagal kasih promo beuh
Pengguna Google,"ORDER GOFOOD SAMPAI 1 JAM GA DAPET"" DRIVERR!!!! MAU BATALKN GABISA, CS SLOW RESPON POLLL! DIBATALIN SISTEM JUGA GABISAAA!! GIMANA SIH SEBENERE? ORANG LAPER MASIH NUNGGU 1 JAM GA DAPET DRIVER! PADAHAL SAYA DI SOLO LHO GA DIPLOSOK DESA! BIKIN EMOSI POLLL!!!!",1,2025-04-02 13:08:15,-1,negative,order gofood sampai 1 jam ga dapet driverr mau batalkn gabisa cs slow respon polll dibatalin sistem juga gabisaaa gimana sih sebenere orang laper masih nunggu 1 jam ga dapet driver padahal saya di solo lho ga diplosok desa bikin emosi polll,order gofood sampai 1 jam tidak dapat driverr mau batalkn gabisa cs slow respon polll dibatalin sistem juga gabisaaa gimana sih sebenere orang laper masih nunggu 1 jam tidak dapat driver padahal saya di solo lho tidak diplosok desa bikin emosi polll,order gofood 1 jam driverr batalkn gabisa cs slow respon polll dibatalin sistem gabisaaa gimana sebenere orang laper nunggu 1 jam driver solo lho diplosok desa bikin emosi polll,"['order', 'gofood', '1', 'jam', 'driverr', 'batalkn', 'gabisa', 'cs', 'slow', 'respon', 'polll', 'dibatalin', 'sistem', 'gabisaaa', 'gimana', 'sebenere', 'orang', 'laper', 'nunggu', '1', 'jam', 'driver', 'solo', 'lho', 'diplosok', 'desa', 'bikin', 'emosi', 'polll']","['order', 'gofood', '1', 'jam', 'driverr', 'batalkn', 'gabisa', 'cs', 'slow', 'respon', 'polll', 'dibatalin', 'sistem', 'gabisaaa', 'gimana', 'sebenere', 'orang', 'laper', 'nunggu', '1', 'jam', 'driver', 'solo', 'lho', 'diplosok', 'desa', 'bikin', 'emosi', 'polll']",order gofood driverr batalkn gabisa slow respon polll dibatalin sistem gabisaaa gimana sebenere orang laper nunggu driver solo diplosok desa bikin emosi polll
Pengguna Google,hari ini saya pesan makanan lewat go food. tidak ada yang mau ambil orderan makanan saya alasannya driver sibuk semua. sudah menunggu lama malah dengan seenaknya dibatalin dari pihak go foodnya. uang melayang makanan tak datang,1,2025-04-02 13:05:14,-1,negative,hari ini saya pesan makanan lewat go food tidak ada yang mau ambil orderan makanan saya alasannya driver sibuk semua sudah menunggu lama malah dengan seenaknya dibatalin dari pihak go foodnya uang melayang makanan tak datang,hari ini saya pesan makanan lewat go food tidak ada yang mau ambil orderan makanan saya alasannya driver sibuk semua sudah menunggu lama malah dengan seenaknya dibatalin dari pihak go foodnya uang melayang makanan tak datang,pesan makanan go food ambil orderan makanan alasannya driver sibuk menunggu dibatalin go foodnya uang melayang makanan,"['pesan', 'makanan', 'go', 'food', 'ambil', 'orderan', 'makanan', 'alasannya', 'driver', 'sibuk', 'menunggu', 'dibatalin', 'go', 'foodnya', 'uang', 'melayang', 'makanan']","['pesan', 'makan', 'go', 'food', 'ambil', 'order', 'makan', 'alas', 'driver', 'sibuk', 'tunggu', 'dibatalin', 'go', 'foodnya', 'uang', 'layang', 'makan']",pesan makan food ambil order makan alas driver sibuk tunggu dibatalin foodnya uang layang makan
Pengguna Google,"jelek. cek saldo gimana woy. aplikasi baru suck pesanan dibatalkan sepihak, udh nunggu lama lagi.",1,2025-04-02 13:03:59,-1,negative,jelek cek saldo gimana woy aplikasi baru suck pesanan dibatalkan sepihak udh nunggu lama lagi,jelek cek saldo gimana woy aplikasi baru suck pesanan dibatalkan sepihak sudah nunggu lama lagi,jelek cek saldo gimana woy aplikasi suck pesanan dibatalkan nunggu,"['jelek', 'cek', 'saldo', 'gimana', 'woy', 'aplikasi', 'suck', 'pesanan', 'dibatalkan', 'nunggu']","['jelek', 'cek', 'saldo', 'gimana', 'woy', 'aplikasi', 'suck', 'pesan', 'batal', 'nunggu']",jelek saldo gimana aplikasi suck pesan batal nunggu
